OrderID (PK),OrderDate,CustomerID (fk),StaffID(fk)
80-DB-5D-78-CC-AD,2020-11-04,583,103
5C-DD-F5-A5-D3-A4,2020-08-12,679,102
88-84-0C-4B-09-ED,2020-07-19,277,102
0F-AE-1E-98-A4-E8,2020-05-29,321,102
EA-84-6C-9F-7E-71,2020-01-22,489,101
03-92-4B-BC-CE-9B,2020-06-06,696,101
1F-B7-3C-A4-17-17,2020-09-30,524,103
C9-08-3A-E1-D2-2F,2020-08-19,381,102
61-8E-2E-43-AF-3A,2020-10-26,43,101
59-01-CC-71-01-6C,2020-10-29,805,102
6A-F1-DF-88-B1-4C,2020-09-27,564,102
3A-12-AB-D8-13-4C,2020-04-17,970,102
D9-2C-7D-FB-03-64,2020-07-14,513,103
49-BB-E6-6C-2B-89,2020-02-18,633,101
56-79-76-43-0B-6F,2020-11-12,373,101
3C-73-8B-D2-0B-86,2020-06-24,615,102
F0-56-F3-4E-36-97,2020-03-10,206,102
63-7A-28-81-70-E8,2020-07-01,432,102
F4-F4-C3-B2-3E-EC,2020-07-26,658,101
0A-79-E5-E0-E3-1C,2020-08-18,940,103
81-F9-8A-93-26-C7,2020-03-07,727,102
68-D2-B1-38-BF-D9,2020-08-22,504,102
F8-94-2E-82-99-21,2020-01-27,333,101
DF-06-CD-1E-56-F7,2020-04-16,475,101
9F-27-C9-C5-95-90,2020-10-30,203,101
B0-0E-F1-CC-0D-79,2020-02-14,118,101
62-A0-DC-45-F8-DA,2020-08-16,302,101
6C-91-A7-0C-7D-91,2020-03-05,692,101
F5-A9-47-54-4A-F0,2020-02-21,656,103
BB-1B-05-88-4C-74,2020-08-20,493,102
00-7D-EB-4A-6C-46,2020-04-03,43,103
C8-0D-CB-C7-6D-97,2020-12-03,830,102
7E-F4-63-8F-FB-24,2020-08-20,812,103
CA-01-F9-0B-9F-61,2020-09-07,357,101
64-42-F8-41-62-3F,2020-04-19,915,103
5B-EA-08-82-3F-AD,2020-08-21,536,101
D4-FD-DA-61-0F-AB,2020-11-09,820,101
47-9E-63-D4-C2-A4,2020-03-14,354,102
AF-1E-C6-A7-50-ED,2020-02-06,410,103
35-46-C9-EF-DC-92,2020-05-07,657,101
5F-0D-2A-8B-D1-F5,2020-03-29,520,101
2F-45-55-EE-A5-12,2020-01-18,605,102
9F-CE-70-34-2F-61,2020-06-29,711,101
22-0C-FF-36-74-B8,2020-06-13,783,101
39-A0-3A-B8-63-95,2020-07-03,525,103
21-4B-27-24-86-29,2020-03-23,276,101
1E-4D-E0-C7-05-C9,2020-01-01,991,101
1C-38-5D-EF-06-54,2020-12-08,49,103
2F-CA-3D-64-AC-13,2020-04-09,54,103
B0-2C-84-C0-92-A6,2020-02-10,366,101
3E-76-CF-77-72-AC,2020-01-12,170,102
0D-24-3E-7B-8B-0C,2020-01-03,270,102
DC-96-6F-E6-F5-F0,2020-10-27,753,102
69-34-82-FD-E3-0D,2020-07-28,518,101
6D-90-93-28-7B-68,2020-03-24,771,101
2A-6D-2D-C6-34-59,2020-05-22,510,103
16-53-A9-69-DF-19,2020-08-03,836,101
8E-51-AA-4F-FF-CF,2020-03-18,478,103
65-DE-30-74-5F-87,2020-06-09,848,101
1C-3A-27-D7-D4-3A,2020-08-04,118,101
AA-1D-BB-51-CD-E0,2020-03-12,958,101
E8-BC-33-3F-94-30,2020-12-16,633,102
35-18-5A-F4-DB-D0,2020-12-06,539,101
1C-70-59-AF-5E-14,2020-12-10,204,103
E6-87-B9-2F-99-2F,2020-11-03,954,103
57-32-BF-E2-2F-1C,2020-02-16,634,102
44-82-70-33-69-84,2020-09-13,874,103
72-3E-74-73-BC-EE,2020-08-15,868,101
79-2D-AE-A9-96-1E,2020-02-11,506,103
F8-EF-60-7C-9B-72,2020-12-15,753,103
DC-96-C0-D3-E4-3E,2020-10-11,53,103
3C-93-56-0E-F9-AC,2020-10-21,247,102
62-C1-3B-F5-59-21,2020-11-25,651,102
3C-A6-B3-A6-F8-D0,2020-06-27,72,103
28-F6-37-54-8C-E8,2020-04-08,895,101
B8-DD-FF-B0-B8-05,2020-10-29,60,102
CC-58-D3-10-1C-75,2020-11-28,495,102
7E-3C-DA-D8-E2-92,2020-09-21,955,103
33-38-41-07-CA-05,2020-06-05,406,102
6C-07-90-D4-05-DB,2020-05-01,936,103
EF-A3-3D-26-0E-A4,2020-08-04,558,103
37-79-CB-4F-A9-7D,2020-06-05,262,102
3E-16-F3-20-CB-43,2020-06-01,459,102
42-1D-36-D2-D1-7C,2020-07-15,7,101
13-69-B3-86-DB-7E,2020-07-10,688,103
13-67-F4-40-90-DC,2020-04-22,14,102
EC-6F-B7-3F-20-C5,2020-08-24,12,102
15-CE-7E-B6-0F-D3,2020-03-10,675,103
B9-BB-31-09-FB-03,2020-12-14,626,102
19-42-32-9A-4E-B9,2020-09-07,690,101
50-EE-86-B1-E6-A0,2020-12-11,310,103
23-C3-C6-B3-4F-AA,2020-10-28,991,101
DE-90-60-B1-E5-EB,2020-01-21,551,101
B1-8F-42-33-14-99,2020-07-17,590,102
34-74-10-81-0B-E8,2020-05-19,342,101
41-5E-FF-46-F5-3F,2020-08-29,677,102
FB-EF-72-5F-0D-8F,2020-12-03,63,102
41-34-E7-E7-7D-C9,2020-10-28,272,102
79-2B-24-B8-B4-A5,2020-04-02,561,102
33-0B-B3-44-6E-32,2020-12-29,689,102
35-59-8C-93-9D-67,2020-08-23,721,102
A7-39-A7-B4-7E-AC,2020-09-06,557,101
A9-02-F0-7B-37-1A,2020-07-23,928,103
83-E5-F0-62-DB-86,2020-02-07,269,102
62-95-1A-78-16-F7,2020-09-04,363,103
EF-29-CF-ED-25-49,2020-08-05,948,101
8F-A1-76-68-83-70,2020-12-23,828,101
13-96-23-2C-FE-23,2020-02-17,853,102
57-6A-92-FF-41-75,2020-10-15,428,101
EA-4A-3A-96-4B-9D,2020-12-23,203,103
E6-0B-02-9A-A5-C0,2020-11-08,343,103
42-CD-18-58-4E-3E,2020-02-29,558,102
15-D5-E5-1E-D4-F1,2020-08-16,443,102
95-05-8D-F4-C4-7B,2020-11-21,635,102
2E-F1-8B-08-C4-EF,2020-06-03,774,103
7A-A1-D4-AF-88-5F,2020-01-17,458,101
F1-AC-93-E1-1D-46,2020-06-05,140,101
2E-89-A0-4A-B6-1C,2020-03-04,967,103
D8-DC-12-DA-8E-B6,2020-02-08,120,102
50-41-E5-DD-C0-A2,2020-06-28,6,101
40-8F-14-24-2C-EB,2020-08-08,563,102
12-8E-2F-FE-D1-F7,2020-08-22,233,102
96-E9-1C-CB-A2-E1,2020-12-05,296,101
45-4C-3F-CF-19-16,2020-03-15,360,103
5C-41-ED-62-8B-3C,2020-03-15,684,102
BB-13-90-6F-E6-7D,2020-04-13,170,103
8F-21-21-6A-E3-3D,2020-11-29,825,103
1D-B3-E5-BE-B4-C4,2020-07-28,551,102
0C-00-6E-82-7A-E7,2020-08-23,372,103
F4-E8-4D-CE-1B-14,2020-10-14,649,101
F4-95-D1-0B-3F-07,2020-09-30,971,102
23-D4-99-BA-BA-08,2020-01-01,292,103
96-2D-DC-20-E5-49,2020-04-12,948,103
00-EA-FA-15-74-0F,2020-02-22,994,103
21-20-21-FD-9F-39,2020-01-17,555,103
3F-38-67-3A-2E-68,2020-03-08,570,102
1E-44-6E-AA-F6-02,2020-06-08,783,102
71-03-F6-9C-9F-36,2020-01-15,457,103
02-47-54-63-09-F5,2020-09-06,580,102
E8-78-26-03-7B-D3,2020-10-28,484,103
F3-98-02-5A-B1-7E,2020-10-23,981,102
81-24-E4-3A-64-0B,2020-03-31,656,103
4F-06-EA-B3-7C-96,2020-08-16,188,101
23-46-23-D4-6F-1E,2020-03-15,311,102
10-D6-F7-DA-B4-AD,2020-06-16,670,103
CD-F6-7C-DF-CB-8A,2020-07-05,154,101
EE-EC-63-5E-01-77,2020-06-28,647,101
62-A3-1D-8B-BA-79,2020-07-03,84,103
A7-98-8B-4A-53-BF,2020-01-29,216,102
B2-D1-11-50-20-FA,2020-11-19,298,102
83-F5-B1-A5-23-28,2020-05-30,15,102
26-C3-C3-74-5A-1E,2020-11-23,70,103
60-94-3E-11-4B-6E,2020-10-24,502,102
31-56-D3-79-47-18,2020-01-26,784,101
08-0E-09-BA-30-0A,2020-07-27,594,102
B3-E1-A3-5D-FE-C6,2020-12-02,700,101
EA-5E-C4-FF-7B-0C,2020-01-16,269,102
9A-08-A1-B2-82-B0,2020-08-04,552,102
7F-74-31-3A-18-C2,2020-09-30,106,101
78-79-D2-74-9C-47,2020-08-17,410,101
B8-75-3C-85-A9-A1,2020-07-17,31,103
29-5A-C5-B8-7E-A5,2020-05-31,907,102
4C-88-E0-AB-AD-32,2020-08-11,102,103
CA-AD-4B-2D-44-4E,2020-11-16,288,101
ED-F5-27-3B-0F-29,2020-12-07,62,102
87-5A-A1-5D-6F-E1,2020-12-15,156,101
B8-C7-D2-DF-A2-C5,2020-10-08,807,101
04-32-06-E3-9B-71,2020-06-26,193,101
32-BB-D2-70-D9-B3,2020-02-09,167,101
53-60-8A-64-2E-4A,2020-01-03,320,101
12-9F-25-1D-3D-53,2020-11-06,71,101
72-80-FC-54-4E-70,2020-02-05,33,101
59-5E-89-83-D2-5F,2020-03-14,982,102
6C-AC-3F-96-59-C6,2020-07-18,387,101
6E-B2-C1-C3-A5-CD,2020-04-11,661,102
9A-49-4D-08-09-68,2020-01-04,153,102
34-EA-35-FB-CF-A7,2020-06-23,726,101
B7-F4-85-93-4D-57,2020-11-07,923,101
97-C9-D0-5A-8C-2A,2020-01-09,3,103
C9-AA-63-FD-0D-92,2020-08-31,270,101
4A-25-41-C3-DB-87,2020-05-23,953,102
99-39-4F-65-6C-EA,2020-01-18,248,102
BD-5D-0D-A7-58-09,2020-07-08,474,103
7C-7D-F4-9D-7A-40,2020-12-11,877,102
E2-F2-06-1A-8B-5D,2020-09-30,492,103
E9-FF-07-0F-9F-D2,2020-11-12,81,103
DB-45-40-9A-9F-05,2020-08-21,329,103
AD-59-00-45-A1-C5,2020-09-23,251,102
69-3B-37-89-9D-59,2020-03-13,204,102
BC-4E-EA-EB-67-7C,2020-10-26,944,101
3C-8B-72-02-89-4A,2020-05-26,425,101
59-53-F5-15-C4-E3,2020-07-19,339,101
54-B7-B2-2D-58-8F,2020-05-02,533,103
B6-CC-88-F2-FF-B3,2020-02-09,223,102
65-50-95-3E-A7-7F,2020-10-18,381,102
9F-B6-2B-E2-1B-6C,2020-12-25,517,103
68-48-D0-D3-F2-EB,2020-03-02,504,101
4B-10-A4-00-E1-C0,2020-03-01,188,102
3F-7E-36-8F-B8-02,2020-09-06,654,102
7A-55-28-D7-BA-FC,2020-04-01,105,103
7A-B7-08-F6-D4-DA,2020-06-29,688,101
AC-3A-56-EA-97-3A,2020-04-22,386,103
76-08-35-C9-73-44,2020-12-01,645,103
3D-0A-D5-68-87-FC,2020-07-21,450,101
4E-81-D4-67-A9-3C,2020-05-30,161,101
F5-EC-B0-6C-10-D3,2020-05-09,346,101
89-4D-96-8D-B0-D2,2020-10-02,931,101
D9-B6-3F-2A-95-F0,2020-10-22,964,101
CE-AD-CE-76-BD-C3,2020-03-18,780,102
53-61-33-4C-56-C1,2020-06-14,797,103
44-7D-F9-03-2F-4F,2020-06-29,784,102
B5-95-62-37-B2-E7,2020-02-23,90,103
17-EF-B2-85-44-53,2020-01-07,935,102
6E-07-58-1D-1E-F8,2020-06-04,228,102
08-D9-93-C8-A7-35,2020-01-28,446,101
28-20-2A-C3-87-B8,2020-06-14,390,102
40-9B-74-12-3C-6F,2020-01-18,966,103
32-BA-E9-C3-75-C4,2020-01-04,915,101
E0-69-22-28-EA-0A,2020-06-30,131,103
AA-67-8D-0B-19-24,2020-06-23,34,101
A6-AA-5E-11-6A-C2,2020-12-09,407,102
DA-0D-7B-12-EC-19,2020-03-09,3,101
B1-04-A3-99-15-C4,2020-08-25,1000,102
C8-D1-93-99-EC-C0,2020-12-04,147,103
6B-E8-9B-DD-35-C3,2020-09-18,147,102
07-F6-F3-DB-CE-5C,2020-12-19,850,103
9A-8C-68-79-C3-ED,2020-02-04,274,102
89-9E-C0-40-97-AF,2020-06-14,997,103
EE-E4-E0-7C-C4-5C,2020-06-25,231,102
E0-16-AD-62-FD-3D,2020-12-11,297,102
11-84-F8-BE-28-0D,2020-06-23,711,103
27-90-0B-CE-CB-70,2020-11-27,46,103
B9-39-B3-9D-EC-90,2020-04-25,190,102
3C-50-C5-ED-48-75,2020-06-08,506,103
88-ED-71-E9-61-0C,2020-08-21,463,103
C9-03-32-CD-29-A4,2020-01-18,761,101
51-47-26-D7-8C-A9,2020-04-28,444,103
19-A1-19-4E-73-AC,2020-05-22,612,102
36-FC-1D-EB-12-69,2020-09-05,189,102
AF-C5-01-0F-97-CF,2020-05-22,327,102
0F-CD-0F-C1-E6-11,2020-05-11,278,102
9A-E2-D5-B1-40-6A,2020-08-03,84,102
5A-E3-70-5B-66-60,2020-03-14,489,103
3B-FF-38-C0-0E-CA,2020-03-04,609,102
4D-43-62-32-C9-DF,2020-02-19,42,102
17-DD-C9-58-42-4D,2020-09-30,146,101
0C-3C-27-EF-BA-3F,2020-05-25,998,101
04-20-7F-E2-00-83,2020-08-18,904,103
F0-E8-56-7B-27-29,2020-04-13,394,103
AF-8F-D5-5D-95-F2,2020-02-07,610,101
C7-8E-A0-AD-95-0D,2020-09-05,964,103
28-1B-AC-F9-91-2A,2020-08-04,258,102
42-D7-3D-AD-3E-35,2020-05-10,443,102
D0-09-FC-95-4B-2B,2020-07-22,382,101
67-5B-C3-70-7A-51,2020-11-11,29,101
E5-7D-17-EC-0E-49,2020-06-05,160,101
02-12-B9-4C-34-DE,2020-06-01,69,103
96-F0-3C-6C-1A-16,2020-03-12,987,102
09-12-C2-3F-91-26,2020-10-24,633,102
0E-1B-F7-B8-7D-B1,2020-07-25,719,101
73-B0-62-FC-68-B6,2020-08-11,589,101
BB-2B-46-37-A6-C5,2020-07-07,115,103
C7-D0-C3-F0-2E-82,2020-11-13,584,102
C7-07-3B-78-5E-A8,2020-11-18,745,102
71-82-3D-96-39-C5,2020-02-17,54,102
BA-EA-99-0D-B0-C1,2020-10-11,686,103
06-37-EF-6B-CF-84,2020-07-19,947,102
3D-37-DA-CA-75-61,2020-11-24,533,103
B6-DD-67-1A-3E-2E,2020-01-17,803,101
17-CD-91-76-01-1C,2020-02-26,74,103
58-F1-9D-EF-71-C1,2020-02-10,558,102
32-47-AA-47-50-26,2020-06-07,915,101
99-ED-1C-B7-B3-63,2020-09-01,101,103
05-A7-C1-06-A8-0A,2020-07-23,286,103
56-84-F8-83-C0-FA,2020-04-28,341,102
72-CD-B9-2F-2B-66,2020-06-25,814,103
F0-70-FF-F5-01-52,2020-07-31,281,101
9F-40-10-7C-FA-88,2020-06-12,475,102
C3-FA-6C-46-52-83,2020-06-28,770,102
92-A5-B8-3B-DA-C6,2020-11-16,11,103
3B-53-6F-A7-29-BB,2020-11-28,35,101
34-B8-E6-85-B9-AA,2020-02-27,249,101
26-A2-73-6C-B1-74,2020-05-08,586,101
D7-F3-63-37-F4-95,2020-03-11,504,103
EF-B1-6B-92-26-08,2020-08-18,155,103
12-A3-79-3F-58-66,2020-01-14,158,102
05-91-7D-CE-F1-B1,2020-12-29,26,101
D7-AC-A5-87-79-7E,2020-01-08,232,101
81-FA-6B-A2-C7-71,2020-11-17,920,102
87-EE-C7-73-AE-8A,2020-07-05,994,101
01-2B-E6-9D-82-18,2020-05-13,453,101
AC-04-D1-27-B7-37,2020-06-05,361,101
0E-5D-B6-8C-AC-70,2020-10-22,115,102
5C-44-9A-D8-80-FC,2020-06-14,892,103
3C-32-02-34-48-B4,2020-05-29,94,103
13-C7-7A-84-D5-51,2020-10-11,434,102
52-9E-0D-51-3B-C4,2020-10-06,986,102
85-5A-04-AF-D5-AB,2020-12-19,342,103
B6-59-E9-93-15-7F,2020-09-10,628,101
75-31-0F-B2-17-68,2020-02-07,930,101
27-79-B4-E2-68-E9,2020-12-06,583,102
F1-E3-43-6D-A3-60,2020-09-18,721,103
3B-57-F8-09-4F-42,2020-09-17,442,103
53-D4-37-63-D8-FF,2020-03-09,127,102
92-06-07-F1-4E-61,2020-07-20,164,103
EA-E8-8E-E7-25-A5,2020-08-30,367,102
FD-E1-5F-9E-5E-38,2020-02-24,860,103
F4-A9-40-14-0D-D7,2020-08-23,371,102
F1-D9-27-EE-66-1F,2020-03-29,617,102
51-8D-60-43-8A-E7,2020-12-26,877,101
96-60-1B-17-04-FF,2020-10-09,557,102
1B-6B-C1-6A-7C-AE,2020-11-01,222,101
5D-8C-95-B3-65-CD,2020-12-26,769,103
D1-3B-DC-28-7D-BD,2020-12-20,279,101
26-7A-A0-FA-60-1D,2020-11-27,946,103
A5-FD-68-6E-03-3B,2020-11-19,746,101
D2-A7-13-13-79-41,2020-10-15,180,101
31-94-9A-3D-11-44,2020-08-19,259,102
8E-34-67-DC-D2-F1,2020-12-30,591,103
00-A6-22-02-85-87,2020-05-14,375,102
CD-DE-1B-EB-F8-A3,2020-05-24,307,101
8D-48-EB-4A-90-50,2020-03-13,600,103
37-74-FB-A8-D1-2F,2020-12-13,787,101
1C-5F-48-30-43-84,2020-05-04,890,103
27-2A-B6-5E-6E-86,2020-09-22,545,101
89-A8-B1-3C-FE-6B,2020-07-13,471,101
64-1A-A6-80-9E-CC,2020-03-17,924,102
2E-7F-B8-69-C9-E6,2020-04-03,443,103
36-70-91-70-87-41,2020-03-23,94,102
16-86-75-FB-C8-39,2020-06-27,711,101
23-C3-54-7C-06-86,2020-10-26,989,103
BF-33-60-98-6F-AC,2020-12-16,569,101
FC-35-7D-64-C3-88,2020-02-13,509,102
C4-EC-B7-77-AF-26,2020-12-31,649,103
75-43-92-AF-24-20,2020-04-23,178,101
B8-33-92-62-12-3C,2020-07-25,657,101
82-5C-2D-96-2B-67,2020-05-21,570,103
82-C8-55-51-7D-F5,2020-05-05,399,102
42-76-A3-BE-6F-B9,2020-12-27,748,103
61-77-7C-47-5C-35,2020-09-06,527,101
8E-45-CF-C0-FF-B7,2020-12-25,221,102
EC-49-8F-10-BC-E4,2020-02-02,506,103
08-45-9A-2B-FA-42,2020-08-15,93,103
ED-37-44-9A-EC-30,2020-12-04,901,101
36-0C-08-4C-B7-EC,2020-03-08,850,102
FB-5A-4D-16-43-E2,2020-02-06,610,102
91-C3-2C-57-93-F0,2020-09-14,536,103
13-72-B4-D1-78-E9,2020-01-15,18,101
A2-72-67-2D-3B-08,2020-03-08,453,102
16-04-63-BC-CC-4F,2020-05-10,641,101
A7-45-25-90-4E-9E,2020-09-19,280,101
0E-C9-5B-B6-5B-A6,2020-08-19,934,102
CC-FF-7E-1F-5E-73,2020-10-19,947,102
5F-48-62-82-5D-AD,2020-10-08,873,101
2E-C5-87-6B-7E-1F,2020-03-25,131,101
56-FB-3A-B5-67-E6,2020-05-18,974,103
F3-0D-D9-DB-25-24,2020-12-14,343,103
F0-82-69-05-E4-8A,2020-05-13,15,101
E8-1D-98-C3-29-3D,2020-08-23,425,102
1C-47-AE-7B-BE-8B,2020-06-14,798,102
AE-77-44-C8-05-EC,2020-08-06,287,101
E9-64-BC-BC-13-A8,2020-02-05,959,101
C5-CE-8A-8D-88-ED,2020-02-29,767,103
99-7F-FA-5F-89-77,2020-02-14,894,103
7B-76-B6-10-9B-57,2020-02-24,806,102
12-B2-A0-2B-B2-14,2020-07-01,197,101
35-E9-5B-75-8D-CE,2020-06-03,968,101
54-21-F0-D8-18-93,2020-11-17,147,101
79-B9-1A-BB-03-EC,2020-12-24,886,102
7A-86-B8-F0-61-41,2020-12-13,849,101
5B-03-01-59-C9-C0,2020-09-17,651,101
E3-CE-32-F5-5D-FD,2020-02-15,345,103
60-0C-E3-02-9B-90,2020-10-09,815,102
44-7C-65-3E-08-4B,2020-01-26,728,102
89-4B-D4-33-F5-CC,2020-04-18,100,103
6A-94-90-E5-55-56,2020-05-04,365,101
96-AA-CE-8C-7F-A8,2020-06-17,1000,103
9D-0E-0F-8B-5A-AD,2020-05-02,975,102
FD-AB-53-ED-B6-6B,2020-02-04,785,101
CD-6B-7E-A7-0B-D8,2020-09-17,434,103
40-CC-1A-CF-66-78,2020-06-20,223,101
C3-98-E6-6F-9A-41,2020-07-23,953,101
CA-23-18-E3-58-22,2020-04-21,61,102
5B-12-D7-22-FC-AC,2020-01-16,757,102
36-A0-42-AF-1B-E1,2020-04-28,484,102
DD-C0-50-46-6C-98,2020-12-15,295,101
FB-ED-72-AB-86-A4,2020-06-19,572,101
8D-36-D8-94-20-0C,2020-09-14,878,101
BF-9B-A8-FB-70-80,2020-09-06,669,103
2E-24-21-9E-40-5F,2020-02-05,101,101
1C-79-22-6E-18-F6,2020-12-12,909,102
85-A4-1C-F2-10-1B,2020-04-03,986,101
0E-1E-54-B4-C6-78,2020-11-26,94,101
EE-AD-E3-D0-A5-21,2020-09-24,588,102
88-B6-E8-8C-D6-DA,2020-11-07,584,101
36-AF-98-8C-30-10,2020-02-11,381,102
09-5C-6A-60-E4-4B,2020-03-14,480,101
DD-D7-5D-96-82-2D,2020-05-01,18,101
E6-EE-98-7F-39-90,2020-08-26,566,102
EA-F0-38-76-34-15,2020-08-28,335,103
25-11-7D-27-AC-BF,2020-11-01,258,101
D0-08-9A-84-72-79,2020-02-09,953,101
E9-24-73-DF-27-9D,2020-02-05,55,103
CD-DD-D8-40-22-E6,2020-10-12,884,102
1F-93-FA-8F-D8-21,2020-01-15,498,101
66-F4-98-55-37-34,2020-06-24,974,103
00-E8-84-D3-79-30,2020-11-07,624,101
57-70-6E-F9-62-8D,2020-06-10,596,103
BE-D1-47-1D-51-FE,2020-06-24,71,102
4C-94-68-53-81-38,2020-06-29,958,102
85-25-97-2F-E3-C8,2020-11-09,942,103
79-2D-61-A2-D0-D0,2020-11-09,86,103
81-85-42-7E-EC-22,2020-09-03,361,103
47-61-A9-D4-82-80,2020-08-28,100,103
6D-C3-44-8A-AE-BD,2020-03-14,685,102
EC-E0-27-B2-BC-7D,2020-06-12,567,101
EC-52-86-7A-39-D5,2020-01-02,398,102
5B-E9-03-2C-51-1E,2020-09-15,920,103
54-04-79-B4-44-B6,2020-02-24,658,101
3A-CC-BA-30-55-F2,2020-11-04,342,103
B1-C8-2A-26-F7-E6,2020-08-05,932,102
C3-8F-6D-C2-41-E5,2020-10-02,427,102
EA-F3-38-9A-E1-D8,2020-09-21,425,101
15-6E-3F-DF-F1-A3,2020-09-09,10,103
EE-BF-A6-7F-C7-3A,2020-02-14,421,101
80-6B-9D-54-20-02,2020-06-19,21,103
85-1C-E2-DE-EB-BD,2020-04-14,18,103
1A-87-27-4A-37-86,2020-08-02,580,102
A4-58-BA-2F-2D-EB,2020-03-18,734,103
9B-43-E4-24-D1-40,2020-05-17,958,102
2D-1B-E6-99-F6-E0,2020-11-29,697,103
A2-8A-47-C5-E2-A3,2020-09-10,167,103
B1-0E-4C-E6-F2-7B,2020-02-01,484,101
1C-23-DC-6B-C5-E3,2020-10-19,823,101
09-81-DC-B9-75-67,2020-09-14,562,103
2E-C1-F4-24-06-FF,2020-12-11,405,101
C7-F9-52-38-32-E6,2020-08-04,665,103
37-4A-18-A0-6C-99,2020-05-10,191,102
C7-57-11-02-A5-E4,2020-03-04,934,101
52-69-F7-7C-3E-A4,2020-11-29,713,101
EC-49-CF-12-D9-4A,2020-06-15,65,103
AC-A4-E0-C2-45-D6,2020-01-21,490,101
43-2E-02-8F-FB-B9,2020-06-14,262,101
0C-69-B0-58-59-B0,2020-01-08,148,101
03-7F-08-98-9C-83,2020-06-29,396,102
6B-EB-78-60-AC-F0,2020-08-12,731,101
F4-0F-4A-F1-26-DC,2020-02-29,114,103
4B-CC-CC-74-63-76,2020-11-26,207,102
1D-92-90-DE-A8-FE,2020-11-26,858,101
30-CF-B8-DD-76-9E,2020-06-08,345,103
F0-F2-CA-95-21-01,2020-08-16,93,101
E5-71-A5-F0-C0-6E,2020-06-23,622,102
6A-37-DE-95-9F-A2,2020-11-26,967,102
CA-39-9E-3C-1E-0E,2020-02-16,1,103
48-6C-1C-F0-7A-AA,2020-05-11,817,102
DA-48-09-B8-C1-0B,2020-07-29,813,101
64-D6-97-9C-07-CB,2020-05-02,595,101
82-4B-C0-70-34-58,2020-02-23,327,102
27-22-2E-F3-DD-F2,2020-08-03,119,103
91-0B-96-06-00-B5,2020-08-20,811,103
A3-03-D9-01-87-A2,2020-10-15,312,102
CC-14-C5-71-54-FE,2020-07-19,599,102
A2-D3-03-96-38-CA,2020-08-12,840,101
99-4B-EE-17-F3-D7,2020-08-08,79,102
F4-65-91-1B-09-54,2020-05-14,283,101
A1-AD-A8-E7-08-82,2020-05-11,869,102
AA-41-43-55-0A-DC,2020-02-21,53,101
F0-9B-EA-9D-54-F5,2020-02-27,388,101
52-98-F5-C2-B0-FC,2020-09-16,286,102
4A-3D-50-A5-C3-3B,2020-12-03,369,102
F2-83-A8-BE-2F-01,2020-05-28,256,102
F5-C9-37-C2-1A-3A,2020-01-23,716,103
BE-B5-5D-99-76-08,2020-02-02,323,103
92-3B-70-89-FD-1E,2020-03-13,76,101
D3-5A-FB-4C-46-F7,2020-09-18,736,102
DB-98-A3-46-46-46,2020-09-16,414,101
8E-93-F6-42-F9-01,2020-05-03,185,101
58-C0-F9-14-AE-07,2020-09-03,338,101
D9-AA-65-87-4A-CF,2020-09-12,48,101
AF-3B-F5-84-8C-AF,2020-09-04,740,101
E0-7C-D9-E4-6A-98,2020-03-26,651,102
B6-80-4B-4B-7B-A7,2020-12-04,27,102
4D-D0-6B-02-78-0B,2020-04-29,318,101
D5-6D-48-D4-49-0A,2020-07-19,6,103
27-40-8B-2E-58-FD,2020-02-25,915,103
E5-ED-51-62-BD-DC,2020-11-25,876,103
7F-3B-20-85-DE-5B,2020-05-21,523,102
2A-E5-90-86-2A-C4,2020-10-01,296,101
B9-69-C7-71-0F-29,2020-12-05,358,102
FF-7A-94-87-FF-E0,2020-01-23,555,101
47-F4-A6-83-81-BC,2020-01-10,977,101
1F-B4-7D-92-31-36,2020-05-18,920,101
C9-69-2F-38-75-72,2020-03-21,653,101
65-31-BE-A7-23-71,2020-05-17,531,101
8C-63-96-25-25-17,2020-11-06,380,101
37-63-8A-BA-D1-D1,2020-12-10,534,103
7F-67-73-DA-54-2F,2020-05-25,994,103
07-83-E5-9A-0C-41,2020-05-16,407,101
D8-1C-5F-06-8F-B2,2020-10-25,174,102
18-7B-4A-4A-66-6C,2020-08-01,418,102
AD-8D-55-1B-B9-68,2020-12-26,176,101
82-1F-30-AD-C9-AC,2020-09-24,298,102
F4-5E-92-19-27-9A,2020-08-02,201,101
DF-20-E4-F4-B5-1A,2020-06-21,25,103
12-20-44-82-45-79,2020-10-18,78,102
13-50-29-C1-27-CF,2020-10-12,342,103
4F-81-A2-70-8C-6E,2020-11-16,210,103
2F-0A-17-BE-A2-EC,2020-05-24,973,102
56-A4-50-8A-44-FD,2020-01-11,681,101
BE-5A-FF-CD-1E-C7,2020-07-24,150,103
16-D5-32-66-87-38,2020-12-01,30,103
5B-6B-B3-44-57-90,2020-06-17,760,101
70-BC-B9-02-21-0E,2020-11-29,225,101
34-36-9D-20-73-B3,2020-10-25,160,103
33-95-E5-4C-15-0D,2020-04-28,976,102
7F-5A-E9-C0-33-2E,2020-10-04,24,102
9F-80-EA-E2-5F-94,2020-06-11,927,103
81-2D-B4-DC-5D-77,2020-09-16,39,102
78-6E-C7-73-E7-19,2020-08-08,8,101
91-F2-17-47-BC-42,2020-08-24,480,101
39-8E-DE-78-9C-3B,2020-06-20,75,102
5A-D7-C7-11-03-51,2020-03-26,264,101
E6-A7-D7-1B-07-9F,2020-01-02,679,101
70-26-28-55-6E-2F,2020-12-21,206,103
